time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS,power_balance_error,SOC_EB_raw,SOC_PB_raw,P_EB_from_current,P_PB_from_current,error_P_EB_current,error_P_PB_current,SOC_HESS_calculated,SOC_HESS_error
100,7.083333333333333,25.35,110.97,0.0,1.19,1666.0,1802.32,13876.55,12600.0,1276.55,1327.2,28.0,3.1708,34.4673,3.2966,0.997685,1.0,0.998099,-6.821210263296962e-13,0.997685,1.0,12600.0,1276.56408,0.0,-0.014080000000149084,0.9980991569538499,-1.5695384991687433e-07
101,8.277777777777779,34.62,111.38,0.0,1.17,1638.0,1784.0,16051.7,12600.0,3451.7,1327.2,28.0,8.5735,39.8701,3.2966,0.997429,0.999881,0.997868,9.094947017729282e-13,0.997429,0.999881,12600.0,3451.6911,0.0,0.00889999999981228,0.9978676664582462,3.3354175377198203e-07
102,9.444444444444445,45.07,111.83,0.0,0.81,1134.0,1290.9,13251.99,12600.0,651.99,1327.2,28.0,1.6194,32.916,3.2966,0.997174,0.99956,0.997601,-2.2737367544323206e-13,0.997174,0.99956,12600.0,651.97044,0.0,0.019559999999955835,0.9976008589597779,1.410402220569651e-07
103,10.25,53.09,112.18,0.0,0.39,546.0,711.27,7924.48,7924.48,0.0,834.7119,17.61,0.0,19.6833,2.0733,0.996919,0.9995,0.99738,0.0,0.996919,0.9995,7924.5,0.0,-0.020000000000436557,0.0,0.9973807447507068,-7.447507067714909e-07
104,10.63888888888889,57.19,112.36,0.0,0.58,812.0,981.55,11350.65,11350.65,0.0,1195.6018,25.2237,0.0,28.1934,2.9697,0.996758,0.9995,0.997249,0.0,0.996758,0.9995,11350.665,0.0,-0.015000000001236913,0.0,0.99724854789091,4.521090900544422e-07
105,11.22222222222222,63.64,112.64,0.0,0.78,1092.0,1268.28,15470.57,12600.0,2870.57,1327.2,28.0,7.1301,38.4267,3.2966,0.996528,0.9995,0.99706,-4.547473508864641e-13,0.996528,0.9995,12600.0,2870.5782600000002,0.0,-0.008260000000063883,0.9970596952340569,3.047659430377436e-07
106,12.0,72.77,113.04,0.0,0.81,1134.0,1319.81,17214.91,12600.0,4614.91,1327.2,28.0,11.4628,42.7593,3.2966,0.996273,0.999233,0.996802,0.0,0.996273,0.999233,12600.0,4614.92328,0.0,-0.013280000000122527,0.9968025484161535,-5.484161534896614e-07
107,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.996018,0.998804,0.996516,0.0,0.996018,0.998804,2732.8500000000004,-0.0,0.019999999999527063,0.0,0.9965164195565555,-4.195565554976355e-07
108,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.995962,0.998804,0.996471,0.0,0.995962,0.998804,2732.8500000000004,-0.0,0.019999999999527063,0.0,0.9964704380401042,5.619598958395144e-07
109,12.80555555555556,82.86,113.48,0.0,-0.42,-588.0,-391.66,-4614.19,-4614.19,0.0,-486.028,-10.2538,0.0,-11.461,-1.2072,0.995907,0.998804,0.996425,0.0,0.995907,0.998804,-4614.21,0.0,0.020000000000436557,0.0,0.996425277622161,-2.776221610378826e-07
110,12.38888888888889,77.56,113.24,0.0,0.42,588.0,778.8,10487.47,10487.47,0.0,1104.6802,23.3055,0.0,26.0494,2.7439,0.996,0.998804,0.996502,0.0,0.996,0.998804,10487.474999999999,0.0,-0.004999999999199645,0.0,0.9965016397834103,3.6021658966767234e-07
111,12.80555555555556,82.86,113.48,0.0,0.58,812.0,1008.34,14035.16,12600.0,1435.16,1327.2,28.0,3.5647,34.8613,3.2966,0.995788,0.998804,0.996327,-2.2737367544323206e-13,0.995788,0.998804,12600.0,1435.1482200000003,0.0,0.011779999999816937,0.9963275668997025,-5.668997025143341e-07
112,13.38888888888889,90.58,113.81,0.0,0.19,266.0,470.39,6845.65,6845.65,-0.0,721.0751,15.2126,-0.0,17.0036,1.791,0.995533,0.99867,0.996094,0.0,0.995533,0.99867,6845.67,-0.0,-0.020000000000436557,0.0,0.9960942139802276,-2.1398022753693624e-07
113,13.58333333333333,93.23,113.93,0.0,-0.19,-266.0,-58.84,-735.3,-735.3,-0.0,-77.4516,-1.634,-0.0,-1.8264,-0.1924,0.995394,0.99867,0.99598,0.0,0.995394,0.99867,-735.3,-0.0,0.0,0.0,0.995980081287608,-8.128760797809775e-08
114,13.38888888888889,90.58,113.81,0.0,-0.39,-546.0,-341.61,-4207.88,-4207.88,0.0,-443.23,-9.3508,0.0,-10.4518,-1.1009,0.995409,0.99867,0.995992,0.0,0.995409,0.99867,-4207.86,0.0,-0.020000000000436557,0.0,0.9959923977652286,-3.977652286435429e-07
115,13.0,85.4,113.59,0.0,-0.61,-854.0,-655.01,-7833.92,-6300.0,-1533.92,-663.6,-14.0,-3.81,-19.4583,-1.6483,0.995494,0.99867,0.996062,0.0,0.995494,0.99867,-6300.0,-1533.9060000000002,0.0,-0.013999999999896318,0.9960621911384134,-1.9113841343010307e-07
116,12.38888888888889,77.56,113.24,0.0,-0.58,-812.0,-621.2,-7080.3,-6300.0,-780.3,-663.6,-14.0,-1.9382,-17.5864,-1.6483,0.995622,0.998813,0.996193,-2.2737367544323206e-13,0.995622,0.998813,-6300.0,-780.3193200000001,0.0,0.01932000000010703,0.9961928746607926,1.253392073463644e-07
117,11.80555555555556,70.43,112.93,0.0,-0.19,-266.0,-82.64,-897.56,-897.56,-0.0,-94.543,-1.9946,-0.0,-2.2294,-0.2348,0.995749,0.998885,0.99631,0.0,0.995749,0.998885,-897.5699999999999,-0.0,0.009999999999990905,0.0,0.9963100350787357,-3.507873569397191e-08
118,11.61111111111111,68.13,112.83,0.0,-0.19,-266.0,-85.04,-908.42,-908.42,0.0,-95.6869,-2.0187,0.0,-2.2564,-0.2377,0.995767,0.998885,0.996325,0.0,0.995767,0.998885,-908.415,0.0,-0.0049999999999954525,0.0,0.9963248148518806,1.8514811939152054e-07
119,11.41666666666667,65.86,112.74,0.0,-0.39,-546.0,-367.4,-3858.92,-3858.92,-0.0,-406.4729,-8.5754,-0.0,-9.585,-1.0096,0.995786,0.998885,0.99634,0.0,0.995786,0.998885,-3858.93,-0.0,0.009999999999763531,0.0,0.9963404157235337,-4.1572353370877835e-07
120,11.02777777777778,61.45,112.54,0.0,-1.0,-1400.0,-1226.01,-12438.56,-6300.0,-6138.56,-663.6,-14.0,-15.2473,-30.8956,-1.6483,0.995864,0.998885,0.996405,9.094947017729282e-13,0.995864,0.998885,-6300.0,-6138.56298,0.0,0.0029799999992974335,0.9964044614071622,5.385928377732441e-07
121,10.02777777777778,50.81,112.08,0.0,-0.39,-546.0,-383.11,-3534.4,-3534.4,0.0,-372.2901,-7.8542,0.0,-8.7789,-0.9247,0.995992,0.999456,0.996612,0.0,0.995992,0.999456,-3534.39,0.0,-0.010000000000218279,0.0,0.9966117147680933,2.852319067603304e-07
122,9.63888888888889,46.95,111.91,0.0,0.0,0.0,158.86,1664.38,1664.38,0.0,175.3147,3.6986,0.0,4.1341,0.4355,0.996063,0.999456,0.99667,0.0,0.996063,0.999456,1664.37,0.0,0.010000000000218279,0.0,0.9966700127621653,-1.2762165324531338e-08
123,9.63888888888889,46.95,111.91,0.0,0.61,854.0,1012.86,10611.79,10611.79,0.0,1117.7752,23.5818,0.0,26.3581,2.7764,0.99603,0.999456,0.996643,0.0,0.99603,0.999456,10611.810000000001,0.0,-0.020000000000436557,0.0,0.9966429165113995,8.348860047746598e-08
124,10.25,53.09,112.18,0.0,-0.22,-308.0,-142.73,-1345.94,-1345.94,-0.0,-141.7723,-2.991,-0.0,-3.3431,-0.3521,0.995815,0.999456,0.996466,0.0,0.995815,0.999456,-1345.95,-0.0,0.009999999999990905,0.0,0.9964663803321674,-3.803321674267224e-07
125,10.02777777777778,50.81,112.08,0.0,0.0,0.0,162.89,1775.46,1775.46,-0.0,187.0151,3.9455,-0.0,4.41,0.4645,0.995842,0.999456,0.996488,0.0,0.995842,0.999456,1775.475,-0.0,-0.01499999999987267,0.0,0.9964885499918849,-5.499918848128615e-07
126,10.02777777777778,50.81,112.08,0.0,-0.39,-546.0,-383.11,-3534.4,-3534.4,0.0,-372.2901,-7.8542,0.0,-8.7789,-0.9247,0.995806,0.999456,0.996459,0.0,0.995806,0.999456,-3534.39,0.0,-0.010000000000218279,0.0,0.9964589904455947,9.554405266953836e-09
127,9.63888888888889,46.95,111.91,0.0,-0.58,-812.0,-653.14,-5791.9,-5791.9,0.0,-610.0801,-12.8709,0.0,-14.3862,-1.5154,0.995878,0.999456,0.996518,0.0,0.995878,0.999456,-5791.905000000001,0.0,0.005000000001018634,0.0,0.9965181095381749,-1.0953817486392126e-07
128,9.055555555555555,41.44,111.67,0.0,-0.97,-1358.0,-1204.89,-10038.07,-6300.0,-3738.07,-663.6,-14.0,-9.2848,-24.9331,-1.6483,0.995995,0.999456,0.996614,4.547473508864641e-13,0.995995,0.999456,-6300.0,-3738.0604800000006,0.0,-0.009519999999611173,0.9966141780636175,-1.7806361751748767e-07
129,8.083333333333334,33.02,111.31,0.0,-1.39,-1946.0,-1801.67,-13398.42,-6300.0,-7098.42,-663.6,-14.0,-17.6314,-33.2797,-1.6483,0.996123,0.999804,0.996781,0.0,0.996123,0.999804,-6300.0,-7098.40164,0.0,-0.018360000000029686,0.9967815363918452,-5.363918451628535e-07
130,6.694444444444445,22.65,110.86,0.0,-0.97,-1358.0,-1224.49,-7541.5,-6300.0,-1241.5,-663.6,-14.0,-3.0837,-18.732,-1.6483,0.99625,1.0,0.996921,0.0,0.99625,1.0,-6300.0,-1241.49762,0.0,-0.002379999999902793,0.9969208805947891,1.1940521082998146e-07
131,5.722222222222222,16.55,110.59,0.0,-1.39,-1946.0,-1818.86,-9575.29,-6300.0,-3275.29,-663.6,-14.0,-8.1353,-23.7836,-1.6483,0.996378,1.0,0.997026,-9.094947017729282e-13,0.996378,1.0,-6300.0,-3275.2717800000005,0.0,-0.018219999999473657,0.9970259812038202,1.8796179723779005e-08
132,4.333333333333333,9.49,110.28,0.0,-1.19,-1666.0,-1546.23,-6164.3,-6164.3,0.0,-649.3063,-13.6984,0.0,-15.3112,-1.6128,0.996505,1.0,0.997131,0.0,0.996505,1.0,-6164.28,0.0,-0.020000000000436557,0.0,0.9971302607143436,7.392856563592787e-07
133,3.138888888888889,4.98,110.09,0.0,-0.58,-812.0,-696.93,-2012.58,-2012.58,-0.0,-211.9918,-4.4724,-0.0,-4.999,-0.5266,0.99663,1.0,0.997233,0.0,0.99663,1.0,-2012.5800000000002,-0.0,2.2737367544323206e-13,0.0,0.9972328980278506,1.0197214939111632e-07
134,2.555555555555555,3.3,110.02,0.0,0.0,0.0,113.32,314.78,314.78,-0.0,33.1568,0.6995,-0.0,0.7819,0.0824,0.996671,1.0,0.997267,0.0,0.996671,1.0,314.775,-0.0,0.0049999999999954525,0.0,0.9972665630666809,4.369333190812341e-07
135,2.555555555555555,3.3,110.02,0.0,0.0,0.0,113.32,314.78,314.78,-0.0,33.1568,0.6995,-0.0,0.7819,0.0824,0.996665,1.0,0.997261,0.0,0.996665,1.0,314.775,-0.0,0.0049999999999954525,0.0,0.9972616364756325,-6.364756325316634e-07
136,2.555555555555555,3.3,110.02,0.0,0.19,266.0,379.32,1053.66,1053.66,0.0,110.9855,2.3415,0.0,2.6171,0.2757,0.996658,1.0,0.997256,0.0,0.996658,1.0,1053.675,0.0,-0.01499999999987267,0.0,0.9972558887860762,1.1121392384794149e-07
137,2.75,3.82,110.04,0.0,0.19,266.0,379.86,1135.46,1135.46,0.0,119.6018,2.5232,0.0,2.8203,0.2971,0.996637,1.0,0.997239,0.0,0.996637,1.0,1135.44,0.0,0.01999999999998181,0.0,0.997238645717407,3.542825930402671e-07
138,2.944444444444444,4.38,110.06,0.0,0.39,546.0,660.44,2113.73,2113.73,-0.0,222.6462,4.6972,-0.0,5.2502,0.553,0.996614,1.0,0.99722,0.0,0.996614,1.0,2113.74,-0.0,-0.009999999999763531,0.0,0.9972197604517217,2.3954827832461945e-07
139,3.333333333333333,5.61,110.12,0.0,-0.19,-266.0,-150.27,-460.83,-460.83,0.0,-48.5408,-1.0241,0.0,-1.1446,-0.1206,0.996571,1.0,0.997185,0.0,0.996571,1.0,-460.845,0.0,0.015000000000043201,0.0,0.9971844532158751,5.467841248663063e-07
140,3.138888888888889,4.98,110.09,0.0,-0.97,-1358.0,-1242.93,-3589.31,-3589.31,-0.0,-378.074,-7.9762,-0.0,-8.9153,-0.9391,0.996581,1.0,0.997192,0.0,0.996581,1.0,-3589.29,-0.0,-0.01999999999998181,0.0,0.9971926642009559,-6.642009559021389e-07
141,2.166666666666667,2.37,109.98,0.0,-1.78,-2492.0,-2379.65,-4743.44,-4743.44,-0.0,-499.6423,-10.541,-0.0,-11.782,-1.241,0.996653,1.0,0.997252,0.0,0.996653,1.0,-4743.45,-0.0,0.010000000000218279,0.0,0.9972517832935358,2.1670646421778628e-07
142,0.3888888888888888,0.08,109.88,0.0,-0.39,-546.0,-436.04,-156.0,-156.0,-0.0,-16.432,-0.3467,-0.0,-0.3875,-0.0408,0.996749,1.0,0.997331,0.0,0.996749,1.0,-156.01500000000001,-0.0,0.01500000000001478,0.0,0.9973306087503092,3.912496907565455e-07
143,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
144,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
145,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
146,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
147,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
148,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
149,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
150,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
151,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
152,0.0,0.0,109.87,0.0,0.19,266.0,375.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996753,1.0,0.997333,0.0,0.996753,1.0,0.0,0.0,0.0,0.0,0.9973338931443415,-8.931443414850193e-07
153,0.1944444444444444,0.02,109.87,0.0,0.22,308.0,417.89,88.33,88.33,0.0,9.3041,0.1963,0.0,0.2194,0.0231,0.996753,1.0,0.997333,0.0,0.996753,1.0,88.33500000000001,0.0,-0.005000000000009663,0.0,0.9973338931443415,-8.931443414850193e-07
154,0.4166666666666666,0.09,109.88,0.0,0.81,1134.0,1243.97,563.39,563.39,-0.0,59.3437,1.252,-0.0,1.3994,0.1474,0.996751,1.0,0.997332,0.0,0.996751,1.0,563.4,-0.0,-0.009999999999990905,0.0,0.9973322509473255,-2.509473254752592e-07
155,1.222222222222222,0.75,109.9,0.0,0.42,588.0,698.65,928.16,928.16,-0.0,97.7662,2.0626,-0.0,2.3054,0.2428,0.996739,1.0,0.997323,0.0,0.996739,1.0,928.1700000000001,-0.0,-0.010000000000104592,0.0,0.9973223977652287,6.022347712741905e-07
156,1.638888888888889,1.36,109.93,0.0,0.39,546.0,657.29,1170.9,1170.9,-0.0,123.3348,2.602,-0.0,2.9083,0.3063,0.99672,1.0,0.997307,0.0,0.99672,1.0,1170.8999999999999,-0.0,2.2737367544323206e-13,0.0,0.9973067968935757,2.0310642434573367e-07
157,2.027777777777778,2.08,109.96,0.0,0.61,854.0,966.04,2129.25,2129.25,0.0,224.281,4.7317,0.0,5.2887,0.5571,0.996697,1.0,0.997288,0.0,0.996697,1.0,2129.265,0.0,-0.01499999999987267,0.0,0.9972879116278903,8.837210963008602e-08
158,2.638888888888889,3.52,110.03,0.0,-0.39,-546.0,-432.45,-1049.89,-1049.89,0.0,-110.5884,-2.3331,0.0,-2.6078,-0.2747,0.996654,1.0,0.997252,0.0,0.996654,1.0,-1049.895,0.0,0.004999999999881766,0.0,0.9972526043920439,-6.043920438569828e-07
159,2.25,2.56,109.98,0.0,-1.22,-1708.0,-1595.46,-3302.6,-3302.6,-0.0,-347.8739,-7.3391,-0.0,-8.2032,-0.8641,0.996675,1.0,0.99727,0.0,0.996675,1.0,-3302.5950000000003,-0.0,-0.004999999999654392,0.0,0.997269847460713,1.525392869794473e-07
160,1.027777777777778,0.53,109.9,0.0,-0.22,-308.0,-197.57,-186.82,-186.82,0.0,-19.6784,-0.4152,0.0,-0.464,-0.0489,0.996742,1.0,0.997325,0.0,0.996742,1.0,-186.84,0.0,0.020000000000010232,0.0,0.9973248610607529,1.389392471073947e-07
161,0.8055555555555555,0.33,109.89,0.0,0.42,588.0,698.22,611.36,611.36,-0.0,64.3966,1.3586,-0.0,1.5185,0.16,0.996746,1.0,0.997328,0.0,0.996746,1.0,611.37,-0.0,-0.009999999999990905,0.0,0.997328145454785,-1.4545478499439213e-07
162,1.222222222222222,0.75,109.9,0.0,-1.03,-1442.0,-1331.35,-1497.03,-1497.03,0.0,-157.6872,-3.3267,0.0,-3.7184,-0.3917,0.996733,1.0,0.997318,0.0,0.996733,1.0,-1497.015,0.0,-0.01499999999987267,0.0,0.9973174711741803,5.288258196900486e-07
163,0.1944444444444444,0.02,109.87,0.0,-0.19,-266.0,-156.11,-27.92,-27.92,0.0,-2.9409,-0.062,0.0,-0.0693,-0.0073,0.996764,1.0,0.997343,0.0,0.996764,1.0,-27.9,0.0,-0.020000000000003126,0.0,0.99734292522793,7.477206998007802e-08
164,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996764,1.0,0.997343,0.0,0.996764,1.0,0.0,0.0,0.0,0.0,0.99734292522793,7.477206998007802e-08
165,0.0,0.0,109.87,0.0,0.61,854.0,963.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996764,1.0,0.997343,0.0,0.996764,1.0,0.0,0.0,0.0,0.0,0.99734292522793,7.477206998007802e-08
166,0.6111111111111112,0.19,109.88,0.0,0.0,0.0,110.07,73.11,73.11,-0.0,7.7009,0.1625,-0.0,0.1816,0.0191,0.996764,1.0,0.997343,0.0,0.996764,1.0,73.125,-0.0,-0.015000000000000568,0.0,0.99734292522793,7.477206998007802e-08
167,0.6111111111111112,0.19,109.88,0.0,0.19,266.0,376.07,249.8,249.8,0.0,26.3123,0.5551,0.0,0.6205,0.0654,0.996763,1.0,0.997342,0.0,0.996763,1.0,249.79500000000002,0.0,0.0049999999999954525,0.0,0.997342104129422,-1.0412942208493092e-07
168,0.8055555555555555,0.33,109.89,0.0,1.22,1708.0,1818.22,1592.04,1592.04,-0.0,167.6949,3.5379,-0.0,3.9544,0.4165,0.996758,1.0,0.997338,0.0,0.996758,1.0,1592.055,-0.0,-0.015000000000100044,0.0,0.9973379986368818,1.3631181738915643e-09
169,2.027777777777778,2.08,109.96,0.0,-0.39,-546.0,-433.96,-809.57,-809.57,0.0,-85.2747,-1.799,0.0,-2.0109,-0.2118,0.996725,1.0,0.997311,0.0,0.996725,1.0,-809.55,0.0,-0.020000000000095497,0.0,0.9973109023861159,9.761388408691118e-08
170,1.638888888888889,1.36,109.93,0.0,0.39,546.0,657.29,1170.9,1170.9,-0.0,123.3348,2.602,-0.0,2.9083,0.3063,0.996742,1.0,0.997325,0.0,0.996742,1.0,1170.8999999999999,-0.0,2.2737367544323206e-13,0.0,0.9973248610607529,1.389392471073947e-07
171,2.027777777777778,2.08,109.96,0.0,0.42,588.0,700.04,1542.97,1542.97,-0.0,162.5262,3.4288,-0.0,3.8325,0.4037,0.996718,1.0,0.997305,0.0,0.996718,1.0,1542.96,-0.0,0.009999999999990905,0.0,0.9973051546965594,-1.546965594512173e-07
172,2.444444444444445,3.02,110.0,0.0,0.61,854.0,967.02,2569.38,2569.38,0.0,270.6414,5.7097,0.0,6.382,0.6722,0.996687,1.0,0.997279,0.0,0.996687,1.0,2569.365,0.0,0.015000000000327418,0.0,0.9972797006428098,-7.006428097700024e-07
173,3.055555555555555,4.72,110.08,0.0,1.22,1708.0,1822.8,6053.99,6053.99,-0.0,637.6869,13.4533,-0.0,15.0372,1.5839,0.996635,1.0,0.997237,0.0,0.996635,1.0,6053.985000000001,-0.0,0.004999999999199645,0.0,0.9972370035203908,-3.5203907566838666e-09
174,4.277777777777778,9.25,110.27,0.0,-0.42,-588.0,-468.48,-1843.73,-1843.73,-0.0,-194.2062,-4.0972,-0.0,-4.5796,-0.4824,0.996512,1.0,0.997136,0.0,0.996512,1.0,-1843.74,-0.0,0.009999999999990905,0.0,0.9971360084038999,-8.403899909303902e-09
175,3.861111111111111,7.53,110.2,0.0,-0.61,-854.0,-736.27,-2615.39,-2615.39,0.0,-275.4877,-5.812,0.0,-6.4962,-0.6843,0.996549,1.0,0.997167,0.0,0.996549,1.0,-2615.4,0.0,0.010000000000218279,0.0,0.997166389048698,6.10951301993623e-07
176,3.25,5.34,110.1,0.0,-0.19,-266.0,-150.56,-450.17,-450.17,-0.0,-47.4179,-1.0004,-0.0,-1.1182,-0.1178,0.996602,1.0,0.99721,0.0,0.996602,1.0,-450.18,-0.0,0.009999999999990905,0.0,0.997209907269625,9.273037504531345e-08
177,3.055555555555555,4.72,110.08,0.0,-1.64,-2296.0,-2181.2,-6131.6,-6131.6,0.0,-645.8619,-13.6258,0.0,-15.23,-1.6042,0.996611,1.0,0.997218,0.0,0.996611,1.0,-6131.61,0.0,0.009999999999308784,0.0,0.9972172971561976,7.028438024914152e-07
178,1.416666666666667,1.01,109.92,0.0,-1.42,-1988.0,-1877.07,-2446.45,-2446.45,0.0,-257.6927,-5.4366,0.0,-6.0766,-0.6401,0.996736,1.0,0.99732,0.0,0.996736,1.0,-2446.4700000000003,0.0,0.020000000000436557,0.0,0.9973199344697046,6.553029541223054e-08
179,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
180,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
181,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
182,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
183,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
184,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
185,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
186,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
187,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
188,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
189,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
190,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
191,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
192,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
193,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
194,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
195,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736,0.0,0.996785,1.0,0.0,0.0,0.0,0.0,0.9973601682965993,-1.682965993232699e-07
